id,address,district,province,longitude,latitude,zipcode
216,"Điện máy Xanh 146 Phố Vọng, Phường Phương Liệt",Quận Thanh Xuân,Hà Nội,105.842794,20.996096,10000
217,"Điện máy Xanh 148 Võ Thị Sáu, KP. Long Bình, TT. Long Điền",H. Long Điền,Bà Rịa - Vũng Tàu,107.21057,10.48379,78000
218,"Điện máy Xanh 15 Tôn Đức Thắng, ấp Mỹ Lương, TT. Phú Mỹ",H. Phú Tân,An Giang,105.35316,10.596897,90000
219,"Điện máy Xanh 15 Tôn Đức Thắng, ấp Mỹ Lương, TT. Phú Mỹ",H. Phú Tân,An Giang,105.35316,10.596897,90000
220,"Điện máy Xanh 155 Nguyễn Thái Học, Phường 7",Thành Phố Vũng Tàu,Bà Rịa - Vũng Tàu,107.08474,10.367315,78000
221,"Điện máy Xanh 1572, QL91C, Ấp Đồng Ky, Xã Quốc Thái",Huyện An Phú,An Giang,105.08255,10.916361,90000
222,"Điện máy Xanh 1574C, Tổ 2, KP Mỹ Hiệp, P. Thái Hòa",TX. Tân Uyên,Bình Dương,106.7557,10.976173,75000
223,"Điện máy Xanh 16 Nguyễn Tất Thành, Khối Tân Hòa, Phường Tân An",Thành Phố Hội An,Quảng Nam,108.32159,15.886063,51000
224,"Điện máy Xanh 162/3 thôn Xuân Trường 1, Xuân Trường",thành phố Đà Lạt,Lâm Đồng,108.548328,11.887396,66000
225,"Điện máy Xanh 1622 đường 30/04, P. 12",TP. Vũng Tàu,Bà Rịa - Vũng Tàu,107.1568,10.422333,78000
226,"Điện máy Xanh 165-167 Nguyễn Huệ, Thôn Dương Liễu Tây, TT. Bình Dương",H. Phù Mỹ,Bình Định,109.07821,14.294122,55000
227,"Điện máy Xanh 168 - 172 Phạm Hùng, Xã Hòa Châu, Huyện Hòa Vang",Thành phố Đà Nẵng,Đà Nẵng,108.207015,15.99966,50000
228,"Điện máy Xanh 170 Lê Trọng Tấn, P. La Khê",Q. Hà Đông,Hà Nội,105.75772,20.966656,10000
229,"Điện máy Xanh 171 Phạm Văn Đồng, TT. Ba Tơ",H. Ba Tơ,Quảng Ngãi,108.73352,14.763893,53000
230,"Điện máy Xanh 175 tỉnh lộ 941, Ấp Vĩnh Lộc, X. Vĩnh Bình",H. Châu Thành,An Giang,105.17241,10.442686,90000
231,"Điện máy Xanh 177-196 Đường 3 tháng 2, khóm Mỹ Cẩm A, TT. Cầu Ngang",H. Cầu Ngang,Trà Vinh,106.45178,9.799264,87000
232,"Điện máy Xanh 179 Nguyễn Tất Thành (Quốc Lộ 26), thị trấn M’Drắk",huyện M’Drắk,Đắk Lắk,108.737562,12.754492,63000
233,"Điện máy Xanh 181 Võ Nguyên Giáp, khóm 6, P.8",Tp. Trà Vinh,Trà Vinh,106.31425,9.914128,87000
234,"Điện máy Xanh 181 Võ Nguyên Giáp, khóm 6, P.8",Tp. Trà Vinh,Trà Vinh,106.31425,9.914128,87000
235,"Điện máy Xanh 186 Đường 3/2, Thị Trấn Trà Cú ",Huyện Trà Cú ,Trà Vinh,106.25994,9.691318,87000
236,"Điện máy Xanh 187 Xô Viết Nghệ Tĩnh, P. 08",TP. Đà Lạt,Lâm Đồng,108.42759,11.969674,66000
237,"Điện máy Xanh 191 Nguyễn Lương Bằng, TT. Thanh Miện",H. Thanh Miện,Hải Dương,106.24584,20.78498,3000
238,Điện máy Xanh 197 Cách Mạng Tháng Tám,P. Phan Đình Phùng,Thái Nguyên,105.84726,21.588408,24000
239,"Điện máy Xanh 199 Hùng Vương, Thị Trấn Phú Túc, Huyện Krông Pa",Tỉnh Gia Lai,Gia Lai,108.683722,13.202056,61000
240,"Điện máy Xanh 1A Tân Xuân, P. Đông Ngạc",Q. Bắc Từ Liêm,Hà Nội,105.78542,21.091237,10000
241,"Điện máy Xanh 1A Tân Xuân, P. Đông Ngạc",Q. Bắc Từ Liêm,Hà Nội,105.78542,21.091237,10000
242,"Điện máy Xanh 203 Đường Điện Biên Phủ, P. Hòa Khê",Q. Thanh Khê,Đà Nẵng,108.19655,16.065472,50000
243,"Điện máy Xanh 205 Tôn Đức thắng, Hàng Bột",Quận Đống Đa,Hà Nội,105.831567,21.021876,10000
244,"Điện máy Xanh 207 Trần Hưng Đạo, Tổ 4 , TT. Kon Dơng ",H. Mang Yang,Gia Lai,108.25997,14.043535,61000
245,"Điện máy Xanh 21 Điện Biên Phủ, Khóm 4, Phường 6",Thành Phố Trà Vinh,Trà Vinh,106.34107,9.924263,87000
246,"Điện máy Xanh 213 - 215 Điện Biên Phủ, P. Hòa Khê",Q. Thanh Khê,Đà Nẵng,108.19594,16.065422,50000
247,"Điện máy Xanh 222 Nguyễn Văn Linh, Phường Thạc Gián",Quận Thanh Khê,Đà Nẵng,108.21042,16.059789,50000
248,"Điện máy Xanh 226 Trần Hưng Đạo, Phường Nam Lý",Thành phố Đồng Hới,Quảng Bình,106.6102,17.468728,47000
249,"Điện máy Xanh 240 Nguyễn Tất Thành, KP. Xuân An 2, TT. Chợ Lầu",H. Bắc Bình,Bình Thuận,108.50405,11.221756,77000
250,"Điện máy Xanh 241 Trần Hưng Đạo, Phường Phú Thủy",Thành Phố Phan Thiết,Bình Thuận,108.10429,10.933694,77000
251,"Điện máy Xanh 25 Nguyễn Hữu Thọ, Phường Phước Trung",Thành Phố Bà Rịa,Bà Rịa - Vũng Tàu,107.1733,10.491974,78000
252,"Điện máy Xanh 250 Nguyễn Huệ, KP.Phú Hưng, P. Phú Thịnh",Thị xã Bình Long,Bình Phước,106.609059,11.6540385,67000
253,"Điện máy Xanh 251-251A Thống Nhất (Mới), P. 8",TP. Vũng Tàu,Bà Rịa - Vũng Tàu,107.08757,10.355043,78000
254,"Điện máy Xanh 254 Hùng Vương, Phường 03",Thành phố Tân An,Long An,106.41229,10.532586,82000
255,"Điện máy Xanh 256 Nguyễn Tri Phương, KP. Bình Đường 4, P. An Bình",TP. Dĩ An,Bình Dương,106.75948,10.889679,75000
256,"Điện máy Xanh 257 Phan Đình Phùng, Phường 02",TP. Đà Lạt,Lâm Đồng,108.435467,11.948706,66000
257,"Điện máy Xanh 257-261 Lê Duẩn, P. Đập Đá",TX. An Nhơn,Bình Định,109.0908,13.921528,55000
258,"Điện máy Xanh 266 Lê Duẩn, phường Tân Thành",thành phố Buôn Ma thuột,Đắk Lắk,108.033429,12.662255,63000
259,"Điện máy Xanh 268 Đường Trần Phú, Khu phố mới, Phường Đình Bảng",Thị Xã Từ Sơn,Bắc Ninh,105.95103,21.113388,16000
260,"Điện máy Xanh 27 Nguyễn Tất Thành, TT. Kiến Giang",H. Lệ Thủy,Quảng Bình,106.79409,17.223512,47000
261,"Điện máy Xanh 272 Hùng Vương, Tổ dân phố 2, Thị trấn Đắk Pơ, Huyện Đắk Pơ",Tỉnh Gia Lai,Gia Lai,108.640071,13.934529,61000
262,"Điện máy Xanh 273,Quốc lộ 1A,Khóm 2,P. Láng Tròn",TX. Giá Rai,Bạc Liêu,105.51379,9.25177,97000
263,"Điện máy Xanh 275 Quang Trung, Phường Trần Hưng Đạo",Thành Phố Quảng Ngãi,Quảng Ngãi,108.80253,15.126377,53000
264,"Điện máy Xanh 279 Ngô Gia Tự, Khu phố 5, Phường Tấn Tài",Thành phố Phan Rang – Tháp Chàm,Ninh Thuận,108.99518,11.562753,59000
265,"Điện máy Xanh 279 Nguyễn Tất Thành, Phường Phù Đổng",Tp. Pleiku,Gia Lai,108.015229,13.972709,61000
266,"Điện máy Xanh 279A Trường Chinh, P. An Khê",Q. Thanh Khê,Đà Nẵng,108.18432,16.046293,50000
267,"Điện máy Xanh 283 đường Xuân Phương, Vân Canh",Từ Liêm ,Hà Nội,105.739763,21.02992,10000
268,"Điện máy Xanh 3 Nguyễn Đình Chiểu, P. Trần Phú, TP. Quảng Ngãi",T. Quảng Ngãi (ngay vòng xoay Ga,Quảng Ngãi,108.78557,15.120446,53000
269,"Điện máy Xanh 303 Hùng Vương, tổ 6",TT. Bát Xát,Lào Cai,103.89333,22.536491,31000
270,"Điện máy Xanh 309 Lương Ngọc Quyến, P. Hoàng Văn Thụ",TP. Thái Nguyên,Thái Nguyên,105.82533,21.593219,24000
271,"Điện máy Xanh 312 Trần Đại Nghĩa, Phường Hòa Hải",Quận Ngũ Hành Sơn,Đà Nẵng,108.255719,15.98289,50000
272,"Điện máy Xanh 32/1 Khu Phố Bình Giao, P.Thuận Giao",TP.Thuận An,Bình Dương,106.71005,10.934122,75000
273,"Điện máy Xanh 321 Hùng Vương, TT. Ia Kha",H. Ia Grai,Gia Lai,107.8406,13.962087,61000
274,"Điện máy Xanh 321, Quốc Lộ 91, TT. Cái Dầu",H. Châu Phú,An Giang,105.23735,10.574761,90000
275,"Điện máy Xanh 322 Đại Lộ Bình Dương, Khu Phố 1, Phường Phú Hòa",Thành Phố Thủ Dầu Một,Bình Dương,106.6672,10.980946,75000
276,"Điện máy Xanh 327 Bạch Đằng, Ấp An Thịnh, TT. An Phú",H. An Phú,An Giang,105.09311,10.814333,90000
277,"Điện máy Xanh 33 Phan Chu Trinh, P.09",TP. Đà Lạt,Lâm Đồng,108.46608,11.951694,66000
278,"Điện máy Xanh 330 Bình Giã, P.Nguyễn An Ninh",TP.Vũng Tàu,Bà Rịa - Vũng Tàu,107.09367,10.362825,78000
279,"Điện máy Xanh 330 Bình Giã, P.Nguyễn An Ninh",TP.Vũng Tàu,Bà Rịa - Vũng Tàu,107.09367,10.362825,78000
280,"Điện máy Xanh 339 Đường Tôn Đức Thắng, Phường Hòa Minh",Quận Liên Chiểu,Đà Nẵng,108.166472,16.056979,50000
281,"Điện máy Xanh 364 Trần Hưng Đạo, P. Đức Thắng",TP. Phan Thiết,Bình Thuận,108.0978,10.924138,77000
282,"Điện máy Xanh 37 Nguyễn Tất Thành, Phường Tân Lợi",Thành Phố Buôn Ma Thuột,Đắk Lắk,108.05677,12.688314,63000
283,"Điện máy Xanh 37 Quốc lộ 14, xã Minh Lập",huyện Chơn Thành,Bình Phước,106.74562,11.51745,67000
284,"Điện máy Xanh 371 Cửa Đại, P. Cẩm Châu",Tp. Hội An,Quảng Nam,108.34599,15.882418,51000
285,"Điện máy Xanh 387 Võ Văn Kiệt, Khóm 3 , TT. Tràm Chim",H. Tam Nông,Đồng Tháp,105.56234,10.669609,81000
286,"Điện máy Xanh 393 Trần Phú, P. Cao Xanh, TP. Hạ Long",T. Quảng Ninh (Siêu thị Hạ Trang cũ,Quảng Ninh,107.08188,20.971139,1000
287,"Điện máy Xanh 396 Nguyễn Văn Linh, Phường Trương Quang Trọng",TP. Quảng Ngãi,Quảng Ngãi,108.79658,15.152889,53000
288,"Điện máy Xanh 396 Vũ Văn Hiếu, Phường Hà Tu, thành phố Hạ Long",tỉnh Quảng Ninh (Gốc cây khế,Quảng Ninh,107.14968,20.955803,1000
289,"Điện máy Xanh 397 Cách Mạng Tháng 8, TT. Võ Xu",H. Đức Linh,Bình Thuận,107.56701,11.187546,77000
290,"Điện máy Xanh 41 Quốc lộ 53, ấp Nguyệt Lãng B, xã Bình Phú",H. Càng Long,Trà Vinh,106.24356,9.959583,87000
291,"Điện máy Xanh 424 Quang Trung, Phường Quảng Long",Thị Xã Ba Đồn,Quảng Bình,106.417614,17.756893,47000
292,"Điện máy Xanh 430, đường Võ Văn Kiệt, phường Khánh Xuân",thành phố Buôn Ma Thuột,Đắk Lắk,108.001294,12.63129,63000
293,"Điện máy Xanh 460 Quang Trung, TT. Phù Mỹ",H. Phù Mỹ,Bình Định,109.05169,14.17729,55000
294,"Điện máy Xanh 477 Quang Trung, Thị Trấn Chư Ty",Huyện Đức Cơ,Gia Lai,107.69697,13.799861,61000
295,"Điện máy Xanh 477-479 Hai Bà Trưng, Phường Tân An",TP. Hội An,Quảng Nam,108.327594,15.887049,51000
296,"Điện máy Xanh 48 Huỳnh Minh Thạnh, TT. Phước Bửu",H. Xuyên Mộc,Bà Rịa - Vũng Tàu,107.39964,10.533425,78000
297,"Điện máy Xanh 483 Nguyễn Thị Hạnh, ấp Tân Hiệp A, TT. Óc Eo",H. Thoại Sơn,An Giang,105.15559,10.254521,90000
298,"Điện máy Xanh 483 Nguyễn Thị Hạnh, ấp Tân Hiệp A, TT. Óc Eo",H. Thoại Sơn,An Giang,105.15559,10.254521,90000
299,"Điện máy Xanh 486 Phạm Văn Đồng, Tổ dân phố 4, TT. Châu Ổ",H. Bình Sơn,Quảng Ngãi,108.76188,15.294583,53000
300,"Điện máy Xanh 495 Trần Hưng Đạo, KP. Lập Hòa, TT. Thuận Nam",H. Hàm Thuận Nam,Bình Thuận,107.86299,10.840698,77000
301,"Điện máy Xanh 503 - 505 Nguyễn Văn Cừ, phường Lộc Phát",thành phố Bảo Lộc,Lâm Đồng,107.839464,11.561457,66000
302,"Điện máy Xanh 507 Nguyễn Trực, X. Bích Hòa",H. Thanh Oai,Hà Nội,105.76056,20.910896,10000
303,"Điện máy Xanh 509 đường Ấp Mới, Xã Mỹ Hạnh Nam",Huyện Đức Hòa,Long An,106.50715,10.87694,82000
304,"Điện máy Xanh 51/104 FA, Ấp 6, xã Nhị Thành",huyện Thủ Thừa,Long An,106.434748,10.583296,82000
305,"Điện máy Xanh 511 Đại Lộ Nguyễn Thái Học, Tổ 40, P. Hồng Hà",TP. Yên Bái,Yên Bái,104.87444,21.697774,33000
306,"Điện máy Xanh 530/7A, Khu Phố Đông Thành, P. Đông Hiệp",TP. Dĩ An,Bình Dương,106.76918,10.915637,75000
307,"Điện máy Xanh 540 Phan Chu Trinh, P.An Sơn",TP.Tam Kỳ,Quảng Nam,108.49449,15.565013,51000
308,"Điện máy Xanh 549B Đồng Khởi, Phường Phú Khương",Thành Phố Bến Tre,Bến Tre,106.37182,10.252524,86000
309,"Điện máy Xanh 55 Hùng Vương, Thị Trấn Hoàn Lão",huyện Bố Trạch,Quảng Bình,106.5349,17.58423,47000
310,"Điện máy Xanh 55 Nguyễn Hoàng, Thôn Phú Mỹ, P. Mỹ Đình 1",Q. Nam Từ Liêm,Hà Nội,105.7723,21.032743,10000
311,"Điện máy Xanh 562 Nguyễn Văn Cừ, phường Gia Thụy",Quận Long Biên,Hà Nội,105.884424,21.050143,10000
312,"Điện máy Xanh 566 KP.9, P.Phú Hòa",TP.Thủ Dầu Một,Bình Dương,106.6877818,10.9864416,75000
313,"Điện máy Xanh 57 Hùng Vương, TT. Ea Súp",H. Ea Súp,Đắk Lắk,107.88139,13.070312,63000
314,"Điện máy Xanh 583 Trần Phú, Phường B'Lao",Thành phố Bảo Lộc,Lâm Đồng,107.81036,11.5429,66000
315,"Điện máy Xanh 59 Hùng Vương, Trà My",Bắc Trà My,Quảng Nam,108.21492,15.336753,51000
316,"Điện máy Xanh 64 Xô Viết Nghệ Tĩnh, Thị trấn Nghèn",huyện Can Lộc,Hà Tĩnh,105.77544,18.454126,45000
317,"Điện máy Xanh 65 An Bình, KP. Bình Đường 2, P. An Bình",TP. Dĩ An,Bình Dương,106.75447,10.87267,75000
318,"Điện máy Xanh 661 Quang Trung, P.Nghĩa Chánh",TP.Quảng Ngãi,Quảng Ngãi,108.80796,15.114785,53000
319,"Điện máy Xanh 661 Quang Trung, P.Nghĩa Chánh",TP.Quảng Ngãi,Quảng Ngãi,108.80796,15.114785,53000
320,"Điện máy Xanh 69 Ngô Quyền, Phường Vĩnh Trại",Thành phố Lạng Sơn,Lạng Sơn,106.76705,21.853634,25000
321,"Điện máy Xanh 7 Nguyễn Văn Linh, P. Bình Hiên",Q. Hải Châu,Đà Nẵng,108.22225,16.060832,50000
322,"Điện máy Xanh 7/1 Đường ĐH 406, Tổ 1, Khu phố Khánh Lộc, Phường Khánh Bình",Thị xã Tân Uyên,Bình Dương,106.761333,11.031444,75000
323,"Điện máy Xanh 724 Cù Chính Lan, Tổ 03, Phường Đồng Tiến",Thành Phố Hòa Bình,Hòa Bình,105.34642,20.823176,36000
324,"Điện máy Xanh 727 Nguyễn Hữu Thọ, P. Khuê Trung",Q. Cẩm Lệ,Đà Nẵng,108.2108,16.020334,50000
325,"Điện máy Xanh 72C Lê Lợi, P.Phước Hội",Thị xã La Gi,Bình Thuận,107.77428,10.66236,77000
326,"Điện máy Xanh 734 Hùng Vương,Thị Trấn Madaguoi ",Huyện Đạ Huoai ,Lâm Đồng,107.53655,11.386055,66000
327,"Điện máy Xanh 746 - 748 - 750 - 752 Quang Trung, P.Phú La",Q.Hà Đông,Hà Nội,105.75753,20.957013,10000
328,"Điện máy Xanh 75 Lý Thường Kiệt, Phường Đồng Mỹ",Thành Phố Đồng Hới,Quảng Bình,106.62075,17.477181,47000
329,"Điện máy Xanh 750 Phạm Văn Đồng, khối 4, TT. Núi Thành",H. Núi Thành,Quảng Nam,108.6643,15.426782,51000
330,"Điện máy Xanh 784 - 786 Trần Hưng Đạo, tiểu khu Bình Thắng, TT. Bình Mỹ",H. Bình Lục,Hà Nam,106.00545,20.490951,18000
331,"Điện máy Xanh 83 Quốc lộ 50, Ấp Kim Điền, xã Tân Kim",H. Cần Giuộc,Long An,106.66159,10.629897,82000
332,"Điện máy Xanh 86 Thống Nhất, TT. Phan Rí Cửa",H. Tuy Phong,Bình Thuận,108.56388,11.177028,77000
333,"Điện máy Xanh 88 Võ Chí Công, Phường Hòa Xuân",Quận Cẩm Lệ,Đà Nẵng,108.222831,16.004414,50000
334,Điện máy Xanh 883 Dương Tự Minh,P. Hoàng Văn Thụ,Thái Nguyên,105.82027,21.603222,24000
335,"Điện máy Xanh 904B Hùng Vương, TT. Chư Sê",H. Chư Sê,Gia Lai,108.07777,13.692559,61000
336,"Điện máy Xanh 93 Quốc lộ L1A, Phường 5",Tp. Tân An,Long An,106.41608,10.55,82000
337,"Điện máy Xanh 951A Phan Đình Phùng, Phường Quyết Thắng",Thành phố KonTum,Kon Tum,107.99435,14.354678,60000
338,"Điện máy Xanh 99 Hùng Vương, P. Tích Sơn",TP. Vĩnh Yên,Vĩnh Phúc,105.58576,21.307666,15000
339,"Điện máy Xanh Ấp 02, Xã Mỹ Long",huyện Cao Lãnh,Đồng Tháp,105.78254,10.351809,81000
340,"Điện máy Xanh Ấp 08, Xã Ea Ô",Huyện Ea Kar,Đắk Lắk,108.486199,12.708505,63000
341,"Điện máy Xanh Ấp 15, Xã Vĩnh Mỹ B",Huyện Hoà Bình,Bạc Liêu,105.628403,9.280824,97000
342,"Điện máy Xanh Ấp 2, xã Hắc Dịch",H. Tân Thành,Bà Rịa - Vũng Tàu,107.12309,10.642657,78000
343,"Điện máy Xanh Ấp 2, xã Mỹ An",huyện Thủ Thừa,Long An,106.34318,10.586114,82000
344,"Điện máy Xanh Ấp 2A, xã phong thạnh tây B",huyện Phước Long,Bạc Liêu,105.460271,9.434407,97000
345,"Điện máy Xanh Ấp 4, xã Long Hậu",huyện Cần Giuộc,Long An,106.686768,10.653963,82000
346,"Điện máy Xanh Ấp 4, xã Quới Sơn, H. Châu Thành",T. Bến Tre (KCN Giao Long,Bến Tre,106.39013,10.304778,86000
347,"Điện máy Xanh Ấp 5,Xã Lạc Tấn",Huyện Tân Trụ ,Long An,106.46441,10.552869,82000
348,"Điện máy Xanh Ấp 6B, Xã Trường Xuân",Huyện Tháp Mười,Đồng Tháp,105.78749,10.648871,81000
349,"Điện máy Xanh Ấp 7, Xã Lộc Thái",Huyện Lộc Ninh,Bình Phước,106.600461,11.809746,67000
350,"Điện máy Xanh Ấp An Định 2, X. An Ngãi Trung, H. Ba Tri",T. Bến Tre (Ngã 4 Giồng Tre,Bến Tre,106.53953,10.071061,86000
351,"Điện máy Xanh Ấp An Hoà, Xã An Thới",Huyện Mỏ Cày Nam,Bến Tre,106.363921,10.068429,86000
352,"Điện máy Xanh Ấp An Lộc Thị, xã An Thạnh",huyện Mỏ Cày Nam,Bến Tre,106.291563,10.098784,86000
353,"Điện máy Xanh Ấp An Lợi B, xã Định Yên",huyện Lấp Vò,Đồng Tháp,105.53626,10.310082,81000
354,"Điện máy Xanh Ấp An Thạnh, xã Mỹ An Hưng B",huyện Lấp Vò,Đồng Tháp,105.607699,10.405663,81000
355,"Điện máy Xanh Ấp Bình Lợi, Xã Hòa Khánh Đông",Huyện Đức Hòa,Long An,106.420692,10.840707,82000
356,"Điện máy Xanh Ấp Bình Tiền 1, Xã Đức Hoà Hạ",H. Đức Hoà,Long An,106.461939,10.820483,82000
357,"Điện máy Xanh Ấp Bình Tiền 2, Xã Đức Hòa Hạ",Huyện Đức Hòa,Long An,106.50447,10.794253,82000
358,"Điện máy Xanh Ấp Bình Trung, xã Bình Thành",huyện Thanh Bình,Đồng Tháp,105.541602,10.535518,81000
359,"Điện máy Xanh Ấp Cái Dầy, Thị Trấn Châu Hưng",Huyện Vĩnh Lợi,Bạc Liêu,105.715644,9.341734,97000
360,"Điện máy Xanh Ấp Cầu Đỏ, Xã Vĩnh Lộc",Huyện Hồng Dân,Bạc Liêu,105.357473,9.591466,97000
361,"Điện máy Xanh Ấp Cây Giang A, xã Long Điền",huyện Đông Hải,Bạc Liêu,105.4866389,9.21375,97000
362,"Điện máy Xanh Ấp Chà Và, xã Vinh Kim",huyện Cầu Ngang,Trà Vinh,106.444003,9.852588,87000
363,"Điện máy Xanh Ấp Chánh, Xã Tiên Thủy",Huyện Châu Thành,Bến Tre,106.244447,10.27238,86000
364,"Điện máy Xanh Ấp Chiến Thắng, Xã Tân Hộ Cơ, Huyện Tân Hồng",Tỉnh Đồng Tháp,Đồng Tháp,105.4420023,10.9383473,81000
365,"Điện máy Xanh Ấp Chợ Dưới, Xã Phước Hưng",Huyện Trà Cú,Trà Vinh,106.308923,9.759422,87000
366,"Điện máy Xanh Ấp Chợ Xếp, Xã Tân Thành Bình",Huyện Mỏ Cày Bắc,Bến Tre,106.3285305,10.2025872,86000
367,"Điện máy Xanh Ấp Chợ, X. Mỹ Thạnh",H. giồng Trôm,Bến Tre,106.43344,10.221833,86000
368,"Điện máy Xanh Ấp Chợ, Xã Phú Phụng",Huyện Chợ Lách,Bến Tre,106.046304,10.276094,86000
369,"Điện máy Xanh Ấp Cụm dân cư trung tâm, xã Tân Phú Trung",huyện Châu Thành,Đồng Tháp,105.738306,10.255435,81000
370,"Điện máy Xanh Ấp Diêm Điền, xã Điền Hải",huyện Đông Hải,Bạc Liêu,105.490828,9.133303,97000
371,"Điện máy Xanh Ấp Đông Mỹ, Xã Mỹ Hội",Huyện Cao Lãnh,Đồng Tháp,105.727973,10.395071,81000
372,"Điện máy Xanh Ấp Giao Hòa B, Xã Giao Thạnh, Huyện Thạnh Phú",Tỉnh Bến Tre (Cách trường tiểu học giao thạnh 100 m,Bến Tre,106.610359,9.880776,86000
373,"Điện máy Xanh Ấp Hưng Thạnh Đông, xã Long Hưng B",huyện Lấp Vò,Đồng Tháp,105.52261,10.361479,81000
374,"Điện máy Xanh Ấp K10, xã Phú Hiệp",huyện Tam Nông,Đồng Tháp,105.511541,10.75646,81000
375,"Điện máy Xanh Ấp Kênh Nhà Thờ, xã Tân Lập",huyện Tân Thạnh,Long An,105.944218,10.627549,82000
376,"Điện máy Xanh Ấp Khánh An, xã Tân Khánh Trung",huyện Lấp Vò,Đồng Tháp,105.709108,10.37742,81000
377,"Điện máy Xanh Ấp Khúc Tréo A, xã Tân Phong",huyện Giá Rai (Nay là thị xã Giá Rai),Bạc Liêu,105.329368,9.195829,97000
378,"Điện máy Xanh Ấp Kiến Hưng 1, Xã Kiến Thành",Huyện Chợ Mới,An Giang,105.431925,10.507747,90000
379,"Điện máy Xanh Ấp Kỳ Châu, Xã Bình Quới",Huyện Châu Thành,Long An,106.465849,10.508852,82000
380,"Điện máy Xanh Ấp La Bang Chợ, xã Đôn Châu",huyện Duyên Hải,Trà Vinh,106.380306,9.656472,87000
381,"Điện máy Xanh Ấp Lộc Bình, X. Lộc Giang, H. Đức Hòa",T. Long An (Cách chợ Lộc Giang 150m,Long An,106.31324,11.00686,82000
382,"Điện máy Xanh Ấp Lộc Tiền, Xã Mỹ Lộc",Huyện Cần Giuộc,Long An,106.622756,10.604972,82000
383,"Điện máy Xanh Ấp Long Hiệp, Xã Long An",Thị Xã Tân Châu,An Giang,105.206506,10.802675,90000
384,"Điện máy Xanh Ấp Long Phú A, xã Phú Thành A",huyện Tam Nông,Đồng Tháp,105.437845,10.689587,81000
385,"Điện máy Xanh Ấp Long Thanh , Xã Long Trạch , Huyện Cần Đước ",Tỉnh Long An (Cách Khu công nghiệp Cầu Tràm 200m,Long An,106.588527,10.623308,82000
386,"Điện máy Xanh Ấp Long Thành, TT.Phước Long",H.Phước Long,Bạc Liêu,105.46256,9.435295,97000
387,"Điện máy Xanh Ấp Long Thành, TT.Phước Long",H.Phước Long,Bạc Liêu,105.46256,9.435295,97000
388,"Điện máy Xanh Ấp Mỹ Hòa, xã Nhơn Mỹ",Huyện Chợ Mới,An Giang,105.379417,10.466517,90000
389,"Điện máy Xanh Ấp Mỹ Hội, Xã Mỹ Hội Đông",Huyện Chợ Mới ,An Giang,105.330761,10.541247,90000
390,"Điện máy Xanh Ấp Mỹ Hội, Xã Mỹ Hội Đông",Huyện Chợ Mới ,An Giang,105.330761,10.541247,90000
391,"Điện máy Xanh Ấp Mỹ Thiện, xã Mỹ Đức",huyện Châu Phú,An Giang,105.190384,10.660989,90000
392,"Điện máy Xanh Ấp Nguyễn Rớt, Xã Hậu Thạnh Đông",Huyện Tân Thạnh,Long An,105.88403,10.63882,82000
393,"Điện máy Xanh Ấp Phú Hưng, Xã Phú Thuận",Huyện Bình Đại,Bến Tre,106.494912,10.253253,86000
